millis,stamp,datetime,light,temp,vcc
15698000, 1273025949, 2010/5/5 2:19:9, 0, 38.29, 5.21
15699000, 1273025950, 2010/5/5 2:19:10, 0, 38.29, 5.31
15700000, 1273025951, 2010/5/5 2:19:11, 0, 38.29, 5.12
15701001, 1273025952, 2010/5/5 2:19:12, 0, 38.29, 5.24
15702000, 1273025953, 2010/5/5 2:19:13, 0, 37.71, 5.26
15703000, 1273025954, 2010/5/5 2:19:14, 0, 38.29, 5.12
15704000, 1273025955, 2010/5/5 2:19:15, 0, 38.29, 5.24
15705000, 1273025956, 2010/5/5 2:19:16, 0, 38.29, 5.26
15706000, 1273025957, 2010/5/5 2:19:17, 0, 38.29, 5.26
15707000, 1273025958, 2010/5/5 2:19:18, 0, 38.29, 5.21
15708000, 1273025959, 2010/5/5 2:19:19, 0, 37.71, 5.31
15709000, 1273025960, 2010/5/5 2:19:20, 0, 38.29, 5.12
15710000, 1273025961, 2010/5/5 2:19:21, 0, 38.29, 5.24
15711000, 1273025962, 2010/5/5 2:19:22, 0, 38.29, 5.26
15712000, 1273025963, 2010/5/5 2:19:23, 0, 38.29, 5.26
15713000, 1273025964, 2010/5/5 2:19:24, 0, 38.29, 5.26
15714000, 1273025965, 2010/5/5 2:19:25, 0, 38.29, 5.26
15715000, 1273025966, 2010/5/5 2:19:26, 0, 38.29, 5.26
15716000, 1273025967, 2010/5/5 2:19:27, 0, 38.29, 5.21
15717000, 1273025968, 2010/5/5 2:19:28, 0, 37.71, 5.31
15718000, 1273025969, 2010/5/5 2:19:29, 0, 38.29, 5.12
15719000, 1273025970, 2010/5/5 2:19:30, 0, 37.71, 5.24
15720000, 1273025971, 2010/5/5 2:19:31, 0, 38.29, 5.26
15721000, 1273025972, 2010/5/5 2:19:32, 0, 38.29, 5.26
15722000, 1273025973, 2010/5/5 2:19:33, 0, 38.29, 5.26
15723000, 1273025974, 2010/5/5 2:19:34, 0, 38.29, 5.26
15724000, 1273025975, 2010/5/5 2:19:35, 0, 38.29, 5.26
15725000, 1273025976, 2010/5/5 2:19:36, 0, 38.29, 5.21
15726000, 1273025977, 2010/5/5 2:19:37, 0, 38.29, 5.31
15727000, 1273025978, 2010/5/5 2:19:38, 0, 38.29, 5.12
15728000, 1273025979, 2010/5/5 2:19:39, 0, 38.29, 5.24
15729000, 1273025980, 2010/5/5 2:19:40, 0, 38.29, 5.26
15730001, 1273025981, 2010/5/5 2:19:41, 0, 38.29, 5.26
15731000, 1273025982, 2010/5/5 2:19:42, 0, 38.29, 5.26
15732000, 1273025983, 2010/5/5 2:19:43, 0, 38.29, 5.12
15733000, 1273025984, 2010/5/5 2:19:44, 0, 38.29, 5.24
15734000, 1273025985, 2010/5/5 2:19:45, 0, 37.71, 5.26
15735000, 1273025986, 2010/5/5 2:19:46, 0, 38.29, 5.12
15736000, 1273025987, 2010/5/5 2:19:47, 0, 38.29, 5.24
15737000, 1273025988, 2010/5/5 2:19:48, 0, 38.29, 5.26
15738000, 1273025989, 2010/5/5 2:19:49, 0, 37.71, 5.26
15739000, 1273025990, 2010/5/5 2:19:50, 0, 38.29, 5.26
15740000, 1273025991, 2010/5/5 2:19:51, 0, 38.29, 5.26
15741000, 1273025992, 2010/5/5 2:19:52, 0, 37.71, 5.26
15742000, 1273025993, 2010/5/5 2:19:53, 0, 38.29, 4.96
15743000, 1273025994, 2010/5/5 2:19:54, 0, 37.71, 5.29
15744000, 1273025995, 2010/5/5 2:19:55, 0, 37.71, 5.12
15745000, 1273025996, 2010/5/5 2:19:56, 0, 37.71, 5.26
15746000, 1273025997, 2010/5/5 2:19:57, 0, 37.71, 5.26
15747000, 1273025998, 2010/5/5 2:19:58, 0, 38.29, 5.26
15748000, 1273025999, 2010/5/5 2:19:59, 0, 37.71, 5.26
15749000, 1273026000, 2010/5/5 2:20:0, 0, 37.71, 5.12
15750000, 1273026001, 2010/5/5 2:20:1, 0, 37.71, 5.26
15751000, 1273026002, 2010/5/5 2:20:2, 0, 37.71, 5.24
15752000, 1273026003, 2010/5/5 2:20:3, 0, 37.71, 5.31
15753000, 1273026004, 2010/5/5 2:20:4, 0, 38.29, 5.12
15754001, 1273026005, 2010/5/5 2:20:5, 0, 37.71, 5.24
15755000, 1273026006, 2010/5/5 2:20:6, 0, 37.71, 5.26
15756000, 1273026007, 2010/5/5 2:20:7, 0, 37.71, 5.12
15757000, 1273026008, 2010/5/5 2:20:8, 0, 37.71, 5.24
15758000, 1273026009, 2010/5/5 2:20:9, 0, 37.71, 5.26
15759000, 1273026010, 2010/5/5 2:20:10, 0, 37.71, 5.12
15760000, 1273026011, 2010/5/5 2:20:11, 0, 38.29, 5.21
15761000, 1273026012, 2010/5/5 2:20:12, 0, 38.29, 5.31
15762000, 1273026013, 2010/5/5 2:20:13, 0, 37.71, 5.12
15763000, 1273026014, 2010/5/5 2:20:14, 0, 37.71, 5.24
15764000, 1273026015, 2010/5/5 2:20:15, 0, 37.71, 5.26
15765000, 1273026016, 2010/5/5 2:20:16, 0, 37.71, 5.12
15766000, 1273026017, 2010/5/5 2:20:17, 0, 37.71, 5.26
15767000, 1273026018, 2010/5/5 2:20:18, 0, 37.71, 5.26
15768000, 1273026019, 2010/5/5 2:20:19, 0, 37.71, 5.26
15769000, 1273026020, 2010/5/5 2:20:20, 0, 37.71, 5.21
15770000, 1273026021, 2010/5/5 2:20:21, 0, 37.71, 5.31
15771000, 1273026022, 2010/5/5 2:20:22, 0, 37.71, 5.12
15772000, 1273026023, 2010/5/5 2:20:23, 0, 37.71, 5.26
15773000, 1273026024, 2010/5/5 2:20:24, 0, 37.71, 5.26
15774000, 1273026025, 2010/5/5 2:20:25, 0, 37.71, 5.12
15775000, 1273026026, 2010/5/5 2:20:26, 0, 37.71, 5.26
15776000, 1273026027, 2010/5/5 2:20:27, 0, 37.71, 5.26
15777000, 1273026028, 2010/5/5 2:20:28, 0, 37.71, 5.26
15778001, 1273026029, 2010/5/5 2:20:29, 0, 37.71, 5.24
15779000, 1273026030, 2010/5/5 2:20:30, 0, 37.71, 5.31
15780000, 1273026031, 2010/5/5 2:20:31, 0, 37.71, 5.12
15781000, 1273026032, 2010/5/5 2:20:32, 0, 37.71, 5.26
15782000, 1273026033, 2010/5/5 2:20:33, 0, 37.71, 5.26
15783000, 1273026034, 2010/5/5 2:20:34, 0, 37.71, 5.26
15784000, 1273026035, 2010/5/5 2:20:35, 0, 37.71, 5.26
15785000, 1273026036, 2010/5/5 2:20:36, 0, 37.71, 5.26
15786000, 1273026037, 2010/5/5 2:20:37, 0, 37.71, 5.26
15787000, 1273026038, 2010/5/5 2:20:38, 0, 37.71, 5.24
15788000, 1273026039, 2010/5/5 2:20:39, 0, 37.71, 5.31
15789000, 1273026040, 2010/5/5 2:20:40, 0, 37.71, 5.12
15790001, 1273026041, 2010/5/5 2:20:41, 0, 37.71, 5.26
15791000, 1273026042, 2010/5/5 2:20:42, 0, 37.71, 5.26
15792000, 1273026043, 2010/5/5 2:20:43, 0, 37.71, 5.12
15793000, 1273026044, 2010/5/5 2:20:44, 0, 37.71, 5.26
15794000, 1273026045, 2010/5/5 2:20:45, 0, 37.71, 5.26
15795000, 1273026046, 2010/5/5 2:20:46, 0, 37.71, 5.26
15796000, 1273026047, 2010/5/5 2:20:47, 0, 37.71, 5.29
15797000, 1273026048, 2010/5/5 2:20:48, 0, 37.71, 5.12
15798000, 1273026049, 2010/5/5 2:20:49, 0, 37.71, 5.26
15799000, 1273026050, 2010/5/5 2:20:50, 0, 37.71, 5.26
15800000, 1273026051, 2010/5/5 2:20:51, 0, 37.71, 5.26
15801000, 1273026052, 2010/5/5 2:20:52, 0, 37.71, 5.26
15802000, 1273026053, 2010/5/5 2:20:53, 0, 37.71, 5.26
15803000, 1273026054, 2010/5/5 2:20:54, 0, 37.71, 5.26
15804000, 1273026055, 2010/5/5 2:20:55, 0, 37.71, 5.07
15805000, 1273026056, 2010/5/5 2:20:56, 0, 37.71, 5.31
15806000, 1273026057, 2010/5/5 2:20:57, 0, 37.71, 5.12
15807000, 1273026058, 2010/5/5 2:20:58, 0, 37.71, 5.26
15808000, 1273026059, 2010/5/5 2:20:59, 0, 37.71, 5.26
15809000, 1273026060, 2010/5/5 2:21:0, 0, 37.71, 5.26
15810000, 1273026061, 2010/5/5 2:21:1, 0, 37.71, 5.26
15811000, 1273026062, 2010/5/5 2:21:2, 0, 37.71, 5.26
15812000, 1273026063, 2010/5/5 2:21:3, 0, 37.71, 5.29
15813000, 1273026064, 2010/5/5 2:21:4, 0, 37.71, 5.10
15814000, 1273026065, 2010/5/5 2:21:5, 0, 37.71, 5.31
15815000, 1273026066, 2010/5/5 2:21:6, 0, 37.71, 5.12
15816000, 1273026067, 2010/5/5 2:21:7, 0, 37.71, 5.26
15817000, 1273026068, 2010/5/5 2:21:8, 0, 37.71, 5.26
15818000, 1273026069, 2010/5/5 2:21:9, 0, 37.71, 5.26
15819000, 1273026070, 2010/5/5 2:21:10, 0, 37.71, 5.26
15820000, 1273026071, 2010/5/5 2:21:11, 0, 37.71, 5.26
15821000, 1273026072, 2010/5/5 2:21:12, 0, 37.71, 5.26
15822000, 1273026073, 2010/5/5 2:21:13, 0, 37.71, 5.10
15823000, 1273026074, 2010/5/5 2:21:14, 0, 37.71, 5.31
15824000, 1273026075, 2010/5/5 2:21:15, 0, 37.71, 5.12
15825000, 1273026076, 2010/5/5 2:21:16, 0, 37.71, 5.26
15826000, 1273026077, 2010/5/5 2:21:17, 0, 37.71, 5.26
15827000, 1273026078, 2010/5/5 2:21:18, 0, 37.71, 5.26
15828000, 1273026079, 2010/5/5 2:21:19, 0, 37.71, 5.26
15829000, 1273026080, 2010/5/5 2:21:20, 0, 37.71, 5.12
15830000, 1273026081, 2010/5/5 2:21:21, 0, 37.71, 5.26
15831000, 1273026082, 2010/5/5 2:21:22, 0, 37.71, 5.24
15832000, 1273026083, 2010/5/5 2:21:23, 0, 37.71, 5.31
15833000, 1273026084, 2010/5/5 2:21:24, 0, 37.71, 5.12
15834000, 1273026085, 2010/5/5 2:21:25, 0, 37.71, 5.26
15835000, 1273026086, 2010/5/5 2:21:26, 0, 37.71, 5.26
15836000, 1273026087, 2010/5/5 2:21:27, 0, 37.71, 5.26
15837000, 1273026088, 2010/5/5 2:21:28, 0, 37.71, 5.26
15838000, 1273026089, 2010/5/5 2:21:29, 0, 37.71, 5.12
15839000, 1273026090, 2010/5/5 2:21:30, 0, 37.71, 5.26
15840000, 1273026091, 2010/5/5 2:21:31, 0, 37.71, 5.24
15841000, 1273026092, 2010/5/5 2:21:32, 0, 37.71, 5.31
15842000, 1273026093, 2010/5/5 2:21:33, 0, 37.71, 5.12
15843000, 1273026094, 2010/5/5 2:21:34, 0, 37.71, 5.26
15844000, 1273026095, 2010/5/5 2:21:35, 0, 37.71, 5.29
15845000, 1273026096, 2010/5/5 2:21:36, 0, 37.71, 5.12
15846000, 1273026097, 2010/5/5 2:21:37, 0, 37.71, 5.26
15847000, 1273026098, 2010/5/5 2:21:38, 0, 37.71, 5.26
15848000, 1273026099, 2010/5/5 2:21:39, 0, 37.71, 5.26
15849000, 1273026100, 2010/5/5 2:21:40, 0, 37.71, 5.24
15850000, 1273026101, 2010/5/5 2:21:41, 0, 37.71, 5.31
15851000, 1273026102, 2010/5/5 2:21:42, 0, 37.71, 5.12
15852000, 1273026103, 2010/5/5 2:21:43, 0, 37.71, 5.26
15853000, 1273026104, 2010/5/5 2:21:44, 0, 37.71, 5.29
15854000, 1273026105, 2010/5/5 2:21:45, 0, 37.71, 5.12
15855000, 1273026106, 2010/5/5 2:21:46, 0, 37.71, 5.26
15856000, 1273026107, 2010/5/5 2:21:47, 0, 37.71, 5.26
15857000, 1273026108, 2010/5/5 2:21:48, 0, 37.71, 5.26
15858000, 1273026109, 2010/5/5 2:21:49, 0, 37.71, 5.29
15859000, 1273026110, 2010/5/5 2:21:50, 0, 37.71, 5.12
15860000, 1273026111, 2010/5/5 2:21:51, 0, 37.71, 5.26
15861000, 1273026112, 2010/5/5 2:21:52, 0, 37.71, 5.26
15862000, 1273026113, 2010/5/5 2:21:53, 0, 37.71, 5.29
15863000, 1273026114, 2010/5/5 2:21:54, 0, 37.71, 5.29
15864000, 1273026115, 2010/5/5 2:21:55, 0, 37.71, 5.29
15865000, 1273026116, 2010/5/5 2:21:56, 0, 37.71, 5.29
15866001, 1273026117, 2010/5/5 2:21:57, 0, 37.71, 5.07
15867000, 1273026118, 2010/5/5 2:21:58, 0, 37.71, 5.31
15868000, 1273026119, 2010/5/5 2:21:59, 0, 37.71, 5.12
15869000, 1273026120, 2010/5/5 2:22:0, 0, 37.71, 5.26
15870000, 1273026121, 2010/5/5 2:22:1, 0, 37.71, 5.26
15871000, 1273026122, 2010/5/5 2:22:2, 0, 37.71, 5.12
15872000, 1273026123, 2010/5/5 2:22:3, 0, 37.71, 5.26
15873000, 1273026124, 2010/5/5 2:22:4, 0, 37.71, 5.29
15874000, 1273026125, 2010/5/5 2:22:5, 0, 37.71, 5.29
15875000, 1273026126, 2010/5/5 2:22:6, 0, 37.71, 5.24
15876000, 1273026127, 2010/5/5 2:22:7, 0, 37.71, 5.31
15877000, 1273026128, 2010/5/5 2:22:8, 0, 37.71, 5.14
15878000, 1273026129, 2010/5/5 2:22:9, 0, 37.71, 5.26
15879000, 1273026130, 2010/5/5 2:22:10, 0, 37.71, 5.26
15880000, 1273026131, 2010/5/5 2:22:11, 0, 37.71, 5.29
15881000, 1273026132, 2010/5/5 2:22:12, 0, 37.71, 5.29
15882000, 1273026133, 2010/5/5 2:22:13, 0, 37.71, 5.29
15883000, 1273026134, 2010/5/5 2:22:14, 0, 37.71, 5.29
15884000, 1273026135, 2010/5/5 2:22:15, 0, 37.71, 5.24
15885000, 1273026136, 2010/5/5 2:22:16, 0, 37.71, 5.31
15886000, 1273026137, 2010/5/5 2:22:17, 0, 37.71, 5.14
15887000, 1273026138, 2010/5/5 2:22:18, 0, 37.71, 5.26
15888000, 1273026139, 2010/5/5 2:22:19, 0, 37.71, 5.29
15889000, 1273026140, 2010/5/5 2:22:20, 0, 37.71, 5.29
15890000, 1273026141, 2010/5/5 2:22:21, 0, 37.71, 5.29
15891000, 1273026142, 2010/5/5 2:22:22, 0, 37.71, 5.29
15892000, 1273026143, 2010/5/5 2:22:23, 0, 37.71, 5.29
15893000, 1273026144, 2010/5/5 2:22:24, 0, 37.71, 5.10
15894000, 1273026145, 2010/5/5 2:22:25, 0, 37.71, 5.31
15895000, 1273026146, 2010/5/5 2:22:26, 0, 37.71, 5.14
15896000, 1273026147, 2010/5/5 2:22:27, 0, 37.71, 5.26
15897000, 1273026148, 2010/5/5 2:22:28, 0, 37.71, 5.29
15898000, 1273026149, 2010/5/5 2:22:29, 0, 37.71, 5.29
15899000, 1273026150, 2010/5/5 2:22:30, 0, 37.71, 5.29
15900000, 1273026151, 2010/5/5 2:22:31, 0, 37.71, 5.29
15901000, 1273026152, 2010/5/5 2:22:32, 0, 37.71, 5.29
15902000, 1273026153, 2010/5/5 2:22:33, 0, 37.71, 5.10
15903000, 1273026154, 2010/5/5 2:22:34, 0, 37.71, 5.31
15904000, 1273026155, 2010/5/5 2:22:35, 0, 37.71, 5.12
15905000, 1273026156, 2010/5/5 2:22:36, 0, 37.71, 5.26
15906000, 1273026157, 2010/5/5 2:22:37, 0, 37.71, 5.29
15907000, 1273026158, 2010/5/5 2:22:38, 0, 37.71, 5.29
15908000, 1273026159, 2010/5/5 2:22:39, 0, 37.71, 5.29
15909000, 1273026160, 2010/5/5 2:22:40, 0, 37.71, 5.14
15910000, 1273026161, 2010/5/5 2:22:41, 0, 37.71, 5.26
15911000, 1273026162, 2010/5/5 2:22:42, 0, 37.71, 5.24
15912000, 1273026163, 2010/5/5 2:22:43, 0, 37.71, 5.31
15913000, 1273026164, 2010/5/5 2:22:44, 0, 37.71, 5.12
15914000, 1273026165, 2010/5/5 2:22:45, 0, 37.71, 5.26
15915000, 1273026166, 2010/5/5 2:22:46, 0, 37.71, 5.29
15916001, 1273026167, 2010/5/5 2:22:47, 0, 37.71, 5.29
15917000, 1273026168, 2010/5/5 2:22:48, 0, 37.71, 5.29
15918000, 1273026169, 2010/5/5 2:22:49, 0, 37.71, 5.14
15919000, 1273026170, 2010/5/5 2:22:50, 0, 37.71, 5.26
15920000, 1273026171, 2010/5/5 2:22:51, 0, 37.71, 5.29
15921000, 1273026172, 2010/5/5 2:22:52, 0, 37.71, 5.12
15922000, 1273026173, 2010/5/5 2:22:53, 0, 37.71, 5.26
15923000, 1273026174, 2010/5/5 2:22:54, 0, 37.71, 5.29
15924000, 1273026175, 2010/5/5 2:22:55, 0, 37.71, 5.29
15925000, 1273026176, 2010/5/5 2:22:56, 0, 37.71, 5.14
15926000, 1273026177, 2010/5/5 2:22:57, 0, 37.71, 5.26
15927000, 1273026178, 2010/5/5 2:22:58, 0, 37.71, 5.29
15928000, 1273026179, 2010/5/5 2:22:59, 0, 37.71, 5.10
15929000, 1273026180, 2010/5/5 2:23:0, 0, 37.71, 5.31
15930000, 1273026181, 2010/5/5 2:23:1, 0, 37.71, 5.12
15931000, 1273026182, 2010/5/5 2:23:2, 0, 37.71, 5.26
15932000, 1273026183, 2010/5/5 2:23:3, 0, 37.71, 5.29
15933000, 1273026184, 2010/5/5 2:23:4, 0, 37.71, 5.29
15934000, 1273026185, 2010/5/5 2:23:5, 0, 37.71, 5.29
15935000, 1273026186, 2010/5/5 2:23:6, 0, 37.71, 5.12
15936000, 1273026187, 2010/5/5 2:23:7, 0, 37.71, 5.26
15937000, 1273026188, 2010/5/5 2:23:8, 0, 37.71, 5.24
15938000, 1273026189, 2010/5/5 2:23:9, 0, 37.71, 5.31
15939000, 1273026190, 2010/5/5 2:23:10, 0, 37.71, 5.12
15940000, 1273026191, 2010/5/5 2:23:11, 0, 37.71, 5.26
15941000, 1273026192, 2010/5/5 2:23:12, 0, 37.71, 5.29
15942000, 1273026193, 2010/5/5 2:23:13, 0, 37.71, 5.29
15943000, 1273026194, 2010/5/5 2:23:14, 0, 37.71, 5.29
15944000, 1273026195, 2010/5/5 2:23:15, 0, 37.71, 5.29
15945000, 1273026196, 2010/5/5 2:23:16, 0, 37.71, 5.29
15946000, 1273026197, 2010/5/5 2:23:17, 0, 37.71, 5.24
15947000, 1273026198, 2010/5/5 2:23:18, 0, 37.71, 5.31
15948000, 1273026199, 2010/5/5 2:23:19, 0, 37.71, 5.12
15949001, 1273026200, 2010/5/5 2:23:20, 0, 37.71, 5.26
15950000, 1273026201, 2010/5/5 2:23:21, 0, 37.71, 5.29
15951000, 1273026202, 2010/5/5 2:23:22, 0, 37.71, 5.12
15952000, 1273026203, 2010/5/5 2:23:23, 0, 37.71, 5.26
15953000, 1273026204, 2010/5/5 2:23:24, 0, 37.71, 5.29
15954000, 1273026205, 2010/5/5 2:23:25, 0, 37.71, 5.29
15955000, 1273026206, 2010/5/5 2:23:26, 0, 37.71, 5.24
15956000, 1273026207, 2010/5/5 2:23:27, 0, 37.71, 5.31
15957000, 1273026208, 2010/5/5 2:23:28, 0, 37.71, 5.14
15958000, 1273026209, 2010/5/5 2:23:29, 0, 37.71, 5.26
15959000, 1273026210, 2010/5/5 2:23:30, 0, 37.71, 5.29
15960000, 1273026211, 2010/5/5 2:23:31, 0, 37.71, 5.29
15961000, 1273026212, 2010/5/5 2:23:32, 0, 37.71, 5.29
15962000, 1273026213, 2010/5/5 2:23:33, 0, 37.71, 5.29
15963000, 1273026214, 2010/5/5 2:23:34, 0, 37.71, 5.29
15964000, 1273026215, 2010/5/5 2:23:35, 0, 37.71, 5.24
15965000, 1273026216, 2010/5/5 2:23:36, 0, 37.71, 5.31
15966000, 1273026217, 2010/5/5 2:23:37, 0, 37.71, 5.14
15967000, 1273026218, 2010/5/5 2:23:38, 0, 37.71, 5.26
15968000, 1273026219, 2010/5/5 2:23:39, 0, 37.71, 5.29
15969000, 1273026220, 2010/5/5 2:23:40, 0, 37.71, 5.29
15970000, 1273026221, 2010/5/5 2:23:41, 0, 37.71, 5.29
15971000, 1273026222, 2010/5/5 2:23:42, 0, 37.71, 5.29
15972000, 1273026223, 2010/5/5 2:23:43, 0, 37.71, 5.29
15973000, 1273026224, 2010/5/5 2:23:44, 0, 37.71, 5.07
15974000, 1273026225, 2010/5/5 2:23:45, 0, 37.71, 5.34
15975000, 1273026226, 2010/5/5 2:23:46, 0, 37.71, 5.14
15976000, 1273026227, 2010/5/5 2:23:47, 0, 37.71, 5.26
15977000, 1273026228, 2010/5/5 2:23:48, 0, 37.71, 5.29
15978000, 1273026229, 2010/5/5 2:23:49, 0, 37.71, 5.29
15979000, 1273026230, 2010/5/5 2:23:50, 0, 37.71, 5.29
15980000, 1273026231, 2010/5/5 2:23:51, 0, 37.71, 5.29
15981000, 1273026232, 2010/5/5 2:23:52, 0, 37.71, 5.10
15982000, 1273026233, 2010/5/5 2:23:53, 0, 37.71, 5.31
15983000, 1273026234, 2010/5/5 2:23:54, 0, 37.71, 5.14
15984000, 1273026235, 2010/5/5 2:23:55, 0, 37.71, 5.26
15985000, 1273026236, 2010/5/5 2:23:56, 0, 37.71, 5.29
15986000, 1273026237, 2010/5/5 2:23:57, 0, 37.71, 5.29
15987000, 1273026238, 2010/5/5 2:23:58, 0, 37.71, 5.29
15988000, 1273026239, 2010/5/5 2:23:59, 0, 37.71, 5.29
15989000, 1273026240, 2010/5/5 2:24:0, 0, 37.71, 5.14
15990000, 1273026241, 2010/5/5 2:24:1, 0, 37.71, 5.10
15991000, 1273026242, 2010/5/5 2:24:2, 0, 37.71, 5.31
15992000, 1273026243, 2010/5/5 2:24:3, 0, 37.71, 5.14
15993000, 1273026244, 2010/5/5 2:24:4, 0, 37.71, 5.26
15994000, 1273026245, 2010/5/5 2:24:5, 0, 37.71, 5.29
15995000, 1273026246, 2010/5/5 2:24:6, 0, 37.71, 5.29
15996000, 1273026247, 2010/5/5 2:24:7, 0, 37.71, 5.14
15997000, 1273026248, 2010/5/5 2:24:8, 0, 37.71, 5.26
15998000, 1273026249, 2010/5/5 2:24:9, 0, 37.71, 5.29
15999000, 1273026250, 2010/5/5 2:24:10, 0, 37.71, 5.10
16000000, 1273026251, 2010/5/5 2:24:11, 0, 37.71, 5.31
16001000, 1273026252, 2010/5/5 2:24:12, 0, 37.71, 5.12
16002000, 1273026253, 2010/5/5 2:24:13, 0, 37.71, 5.26
16003000, 1273026254, 2010/5/5 2:24:14, 0, 37.71, 5.29
16004000, 1273026255, 2010/5/5 2:24:15, 0, 37.71, 5.29
16005000, 1273026256, 2010/5/5 2:24:16, 0, 37.71, 5.14
16006000, 1273026257, 2010/5/5 2:24:17, 0, 37.13, 5.26
16007000, 1273026258, 2010/5/5 2:24:18, 0, 37.71, 5.29
16008000, 1273026259, 2010/5/5 2:24:19, 0, 37.71, 5.24
16009000, 1273026260, 2010/5/5 2:24:20, 0, 37.71, 5.34
16010000, 1273026261, 2010/5/5 2:24:21, 0, 37.71, 5.14
16011000, 1273026262, 2010/5/5 2:24:22, 0, 37.71, 5.26
16012000, 1273026263, 2010/5/5 2:24:23, 0, 37.71, 5.29
16013000, 1273026264, 2010/5/5 2:24:24, 0, 37.71, 5.29
16014000, 1273026265, 2010/5/5 2:24:25, 0, 37.71, 5.14
16015000, 1273026266, 2010/5/5 2:24:26, 0, 37.71, 5.26
16016000, 1273026267, 2010/5/5 2:24:27, 0, 37.71, 5.29
16017000, 1273026268, 2010/5/5 2:24:28, 0, 37.71, 5.24
16018000, 1273026269, 2010/5/5 2:24:29, 0, 37.71, 5.31
16019000, 1273026270, 2010/5/5 2:24:30, 0, 37.71, 5.14
16020000, 1273026271, 2010/5/5 2:24:31, 0, 37.71, 5.26
16021000, 1273026272, 2010/5/5 2:24:32, 0, 37.71, 5.29
16022000, 1273026273, 2010/5/5 2:24:33, 0, 37.71, 5.29
16023000, 1273026274, 2010/5/5 2:24:34, 0, 37.71, 5.29
16024000, 1273026275, 2010/5/5 2:24:35, 0, 37.71, 5.29
16025000, 1273026276, 2010/5/5 2:24:36, 0, 37.71, 5.29
16026000, 1273026277, 2010/5/5 2:24:37, 0, 37.71, 5.24
16027000, 1273026278, 2010/5/5 2:24:38, 0, 37.71, 5.34
16028000, 1273026279, 2010/5/5 2:24:39, 0, 37.71, 5.14
16029000, 1273026280, 2010/5/5 2:24:40, 0, 37.13, 5.26
16030001, 1273026281, 2010/5/5 2:24:41, 0, 37.71, 5.29
16031000, 1273026282, 2010/5/5 2:24:42, 0, 37.13, 5.29
16032000, 1273026283, 2010/5/5 2:24:43, 0, 37.13, 5.14
16033000, 1273026284, 2010/5/5 2:24:44, 0, 37.13, 5.26
16034000, 1273026285, 2010/5/5 2:24:45, 0, 37.71, 5.29
16035000, 1273026286, 2010/5/5 2:24:46, 0, 37.13, 5.29
16036000, 1273026287, 2010/5/5 2:24:47, 0, 37.71, 5.14
16037000, 1273026288, 2010/5/5 2:24:48, 0, 37.71, 5.26
16038001, 1273026289, 2010/5/5 2:24:49, 0, 37.71, 5.29
16039001, 1273026290, 2010/5/5 2:24:50, 0, 37.71, 5.29
16040000, 1273026291, 2010/5/5 2:24:51, 0, 37.71, 5.29
16041000, 1273026292, 2010/5/5 2:24:52, 0, 37.13, 5.14
16042000, 1273026293, 2010/5/5 2:24:53, 0, 37.71, 5.26
16043000, 1273026294, 2010/5/5 2:24:54, 0, 37.71, 5.10
16044000, 1273026295, 2010/5/5 2:24:55, 0, 37.71, 5.31
16045000, 1273026296, 2010/5/5 2:24:56, 0, 37.13, 5.14
16046000, 1273026297, 2010/5/5 2:24:57, 0, 37.71, 5.26
16047000, 1273026298, 2010/5/5 2:24:58, 0, 37.13, 5.29
16048000, 1273026299, 2010/5/5 2:24:59, 0, 37.13, 5.29
16049000, 1273026300, 2010/5/5 2:25:0, 0, 37.71, 5.29
16050000, 1273026301, 2010/5/5 2:25:1, 0, 37.71, 5.29
16051000, 1273026302, 2010/5/5 2:25:2, 0, 37.71, 5.29
16052000, 1273026303, 2010/5/5 2:25:3, 0, 37.71, 5.10
16053000, 1273026304, 2010/5/5 2:25:4, 0, 37.71, 5.31
16054000, 1273026305, 2010/5/5 2:25:5, 0, 37.71, 5.14
16055000, 1273026306, 2010/5/5 2:25:6, 0, 37.71, 5.26
16056000, 1273026307, 2010/5/5 2:25:7, 0, 37.71, 5.29
16057000, 1273026308, 2010/5/5 2:25:8, 0, 37.71, 5.29
16058000, 1273026309, 2010/5/5 2:25:9, 0, 37.71, 5.29
16059000, 1273026310, 2010/5/5 2:25:10, 0, 37.71, 5.29
16060000, 1273026311, 2010/5/5 2:25:11, 0, 37.71, 5.29
16061000, 1273026312, 2010/5/5 2:25:12, 0, 37.71, 5.26
16062000, 1273026313, 2010/5/5 2:25:13, 0, 37.71, 5.34
16063000, 1273026314, 2010/5/5 2:25:14, 0, 37.71, 5.14
16064000, 1273026315, 2010/5/5 2:25:15, 0, 37.71, 5.29
16065000, 1273026316, 2010/5/5 2:25:16, 0, 37.13, 5.29
16066000, 1273026317, 2010/5/5 2:25:17, 0, 37.71, 5.29
16067000, 1273026318, 2010/5/5 2:25:18, 0, 37.13, 5.29
16068000, 1273026319, 2010/5/5 2:25:19, 0, 37.13, 5.29
16069000, 1273026320, 2010/5/5 2:25:20, 0, 37.71, 5.14
16070000, 1273026321, 2010/5/5 2:25:21, 0, 37.71, 5.24
16071000, 1273026322, 2010/5/5 2:25:22, 0, 37.13, 5.34
16072000, 1273026323, 2010/5/5 2:25:23, 0, 37.13, 5.14
16073000, 1273026324, 2010/5/5 2:25:24, 0, 37.13, 5.26
16074001, 1273026325, 2010/5/5 2:25:25, 0, 37.13, 5.29
